Date,Close,High,Low,Open,Volume
2020-11-18,896.9116821289062,905.6226647867821,884.6802404612616,899.6422957138947,30402290
2020-11-19,890.5703125,907.405445431904,888.3361577898231,896.9116993129645,27796343
2020-11-20,857.328857421875,895.3771801930644,855.297775024968,891.405329502187,57471248
2020-11-23,880.4375610351562,889.148483349999,869.4021701299365,880.5729426320072,45327567
2020-11-24,886.4630737304688,890.953946718642,871.9974772270936,886.4405101290448,30936268
2020-11-25,879.128662109375,899.5068761620935,876.6011807335245,893.6619486348033,32637879
2020-11-26,881.2951049804688,886.8917730806558,871.1173098416299,881.4982370696008,25838637
2020-11-27,871.0044555664062,882.8748194602481,867.2131737985623,875.8338420233673,47336811
2020-12-01,882.3331909179688,887.4559636242224,871.1172913559293,875.7661090949532,19750687
2020-12-02,883.8001098632812,885.5378055525415,873.3514915114731,883.9580550659119,22188887
2020-12-03,886.4630737304688,894.1585153494483,884.0257869322113,890.0512832775495,27785372
2020-12-04,878.6547241210938,888.6971374121213,875.6081607043218,888.6971374121213,18464552
2020-12-07,883.8226318359375,886.8917588790096,875.8789913444388,875.8789913444388,18242188
2020-12-08,899.867919921875,909.120487964561,880.1216067950427,885.1541251431139,43403061
2020-12-09,914.8526611328125,917.9444118924022,902.3504555561689,907.1798424700524,29175254
2020-12-10,905.8483276367188,915.5522284173325,903.140277572658,912.437973828266,16065507
2020-12-11,905.3067016601562,919.8399885896688,891.0667415415232,908.5563377171925,26944202
2020-12-14,898.7621459960938,909.4590234227397,896.5279914527346,906.2770186070177,17312747
2020-12-15,891.1118774414062,898.0399769590505,885.1315087967429,898.0399769590505,18551265
2020-12-16,892.1048583984375,900.4096365369544,887.2077809533278,897.2727587493416,18561011
2020-12-17,896.1895141601562,904.9456238899453,892.3756687000254,895.6930552499342,20252358
2020-12-18,898.875,904.9004961820984,886.8918178223723,893.7071594170455,18466344
2020-12-21,875.4727172851562,912.6183705411303,837.3567098855556,907.2022710782971,44135540
2020-12-22,874.1187744140625,884.13862467934,852.3413781920493,879.6703154945026,28140001
2020-12-23,877.345947265625,880.7761519150498,866.8747051215936,871.0948148980669,19501410
2020-12-24,900.0485229492188,902.1472362313513,878.2711268911072,878.7675857883312,20776988
2020-12-28,904.1783447265625,910.8131178458168,900.5675716632815,905.7129083554405,17221499
2020-12-29,898.197998046875,908.2404117114976,894.8128611333499,906.7509753463718,18611939
2020-12-30,900.6577758789062,905.9384938821528,891.6534670154136,900.5449578807359,22043630
2020-12-31,896.0541381835938,908.0598840441618,893.0301381174847,899.7551656628455,18781189
2021-01-01,897.0471801757812,901.3349212804142,894.5647660465282,897.2728162016685,10015175
2021-01-04,898.5590209960938,902.1922975973049,888.2457850636894,900.4772253363753,24513534
2021-01-05,887.3883056640625,895.286819208082,882.8296824610696,888.6971735420237,24123091
2021-01-06,863.9860229492188,887.3430480265655,859.8787914584216,887.2979208301023,46401468
2021-01-07,862.5869750976562,877.8649808483686,859.8789250447446,866.8070252352164,32325918
2021-01-08,872.7646484375,874.8859848548774,863.0156218642852,865.6785443392591,27540187
2021-01-11,856.3131713867188,875.0665066757083,854.1692713388484,875.0665066757083,33307825
2021-01-12,883.3036499023438,884.6350813991116,857.5092762592445,858.9084582491231,41161546
2021-01-13,875.0665893554688,891.3826993524976,865.8817711258671,886.2373626282811,26619458
2021-01-14,884.9058227539062,887.7493136723414,875.1793599061967,877.8648459446861,21553242
2021-01-15,874.457275390625,890.8636390967538,866.6038890308039,884.9058936036437,20593268
2021-01-18,895.4447631835938,901.3348178565226,868.093322463363,879.7154269171596,35100458
2021-01-19,910.0908813476562,916.6804669801634,900.2741041573885,900.2741041573885,32006615
2021-01-20,927.3773803710938,928.8668167227358,903.3207030552749,912.3476352561834,30924537
2021-01-21,947.552490234375,956.8501859101181,936.539722158253,939.6991037539394,39087742
2021-01-22,925.0756225585938,954.7515344001,918.5536671571999,952.7881428838759,30532660
2021-01-25,876.0595092773438,918.4633177239738,871.9974047459384,918.4633177239738,54207104
2021-01-27,855.2976684570312,868.8380370064367,852.13828693381,868.8380370064367,42370131
2021-01-28,846.9703979492188,868.0707665841978,844.0140887864603,848.5952159319003,34067814
2021-01-29,831.353759765625,863.466891741496,825.9601647138688,854.9816063712183,43712383
2021-02-01,855.4331665039062,859.8111617886597,834.0845374375884,839.2298742462161,34180952
2021-02-02,869.1990966796875,875.6081736879117,837.2213427448476,863.9860695183817,41470034
2021-02-03,871.3881225585938,881.024271808645,857.5543678212887,870.3274543100903,30301696
2021-02-04,868.5220947265625,875.6081993096957,859.8111124753323,868.3866534338506,25626981
2021-02-05,868.2738647460938,877.7070019033696,866.5813559125976,871.1173559922115,20248046
2021-02-08,880.7760620117188,888.6971388465231,870.6659579070334,872.4712846072483,21183400
2021-02-09,882.8974609375,897.9949582317895,881.1598247943388,885.5153163375164,19604141
2021-02-10,891.0892944335938,895.8058629486737,869.8761074541144,881.8142219915239,21234156
2021-02-11,927.8287353515625,931.6652040177879,890.1640575276463,893.6619528050209,42539278
2021-02-12,921.4647827148438,937.8937101488065,909.6395460369704,927.7384783498696,30497029
2021-02-15,917.4026489257812,930.3562442810988,913.9724445678881,924.3759353313053,15791099
2021-02-16,929.5438232421875,938.5255683500038,918.4858688517324,920.6297689320974,21421660
2021-02-17,940.2633056640625,945.9953555067547,925.5268870227972,929.7695004811927,23742994
2021-02-18,933.244873046875,951.6145681859424,929.3632772705301,941.0531321070791,18646877
2021-02-19,938.9318237304688,950.0574695218014,926.745509641073,928.4155145358285,23403483
2021-02-22,906.3447265625,943.2647459186029,900.4096042931712,938.7964367473062,23804335
2021-02-23,913.2728881835938,926.5649977273687,908.8271426020757,924.3534067368045,25644108
2021-02-24,930.2208862304688,932.1390906998175,914.4914901976813,916.2291858661802,10807663
2021-02-25,967.8403930664062,971.2931609562635,935.6369439506498,936.9909986645049,34855693
2021-02-26,941.4142456054688,963.123891576847,934.5989040579532,955.4962007136306,37481215
2021-03-01,948.590576171875,953.2394537638484,930.897848571293,952.4269850885058,17680764
2021-03-02,950.5313720703125,961.3636314461147,942.9036812135959,957.7529181155573,17150760
2021-03-03,993.9055786132812,1001.9395335212855,951.0730007855624,957.3241328149178,31924461
2021-03-04,982.057861328125,988.4218118963864,973.8659605262909,983.9309387659747,21435754
2021-03-05,983.3441162109375,998.3513582522689,971.7671384426377,973.098629670046,25511666
2021-03-08,988.9408569335938,1007.355680497462,978.5148017597687,978.7404377726681,19506841
2021-03-09,988.918212890625,999.1863226399736,968.8560080852714,992.9577540495018,15154484
2021-03-10,984.8109130859375,999.7730267712369,979.5301951697431,996.1171267701603,11519358
2021-03-12,964.7938842773438,995.8463528292266,958.6104430105866,990.7010162557301,16864952
2021-03-15,951.8402709960938,969.894016181107,939.022056998036,965.899662068002,16698099
2021-03-16,948.0941162109375,959.5582754400099,945.7922708635552,954.1421160708194,13873801
2021-03-17,927.6707763671875,949.1773492874154,918.5310260738679,946.9431947370554,19210236
2021-03-18,906.796142578125,940.9629260845496,903.1402423037733,935.5918936777657,20647480
2021-03-19,939.6990356445312,945.9501672736187,894.925692603433,898.6267197251416,41787429
2021-03-22,930.8526611328125,936.0882516774249,917.6734303772165,934.7342566902689,18572478
2021-03-23,942.1814575195312,952.2013071535108,927.9641218620927,930.6496079854647,17421165
2021-03-24,924.0374755859375,938.6835805295864,920.9232211318065,938.6835805295864,16822814
2021-03-25,898.829833984375,927.0614339788925,895.9186520687285,927.0614339788925,22001648
2021-03-26,900.274169921875,908.8722746334809,890.818529006779,908.1049928320286,20180202
2021-03-30,915.9132080078125,924.7595715908199,898.8749446091667,906.2995626603248,20441701
2021-03-31,904.0880126953125,925.210945158364,902.2374989986004,910.8130997767836,16250796
2021-04-01,912.5507202148438,916.2291839450849,904.1105608753422,910.813084242052,11723312
2021-04-05,899.3489379882812,913.9724790288182,885.582933146535,913.9499154284324,14875099
2021-04-06,895.6027221679688,904.9229807916713,888.6971267728383,904.4942127215924,14009194
2021-04-07,903.97509765625,923.8568508845015,899.6647938214671,902.6887934928391,24266353
2021-04-08,905.1035766601562,912.6184496390974,899.5294718287386,907.6536814191865,15369188
2021-04-09,894.5872802734375,905.5549215962554,893.6619935421585,901.989335355401,14037885
2021-04-12,862.5869750976562,885.2670360594527,857.6673339221142,884.1838040998745,20901482
2021-04-13,871.9071655273438,875.8790157297038,865.6109063786529,868.3866470158723,19411189
2021-04-15,877.5490112304688,885.0864478844724,863.4219285584875,869.4248015602077,19723716
2021-04-16,872.0425415039062,880.0764962565872,869.492436882543,874.0736236379038,15656948
2021-04-19,858.3217163085938,864.9564895083129,853.0409979470431,859.3598210383852,18478808
2021-04-20,858.073486328125,866.129945192319,853.244099852856,862.2935362093694,17203668
2021-04-22,860.4429931640625,864.0763296197583,847.0380660893645,854.05647971313,14490954
2021-04-23,859.5178833007812,866.0849064432063,855.4557782072471,860.2626015730614,11828857
2021-04-26,874.6377563476562,885.5377655993291,862.7448293401166,866.5812978436229,20846778
2021-04-27,897.566162109375,901.4251348981196,874.8184105130574,875.6082559520604,19992524
2021-04-28,901.47021484375,906.2996013229371,893.7297060704715,901.7184741400474,17122437
2021-04-29,913.543701171875,922.7737059327087,905.9837012820783,913.0246189844161,17412606
2021-04-30,900.2064208984375,918.9371927131189,897.0696030939774,906.5252433975188,19828769
2021-05-03,884.2063598632812,893.2106694861402,877.007436823715,887.3431780134558,23640186
2021-05-04,865.0467529296875,888.1556413637521,862.5192714204591,880.1216860397934,21849830
2021-05-05,866.6264038085938,874.9311213941457,861.1876811156937,868.0932764991574,12393609
2021-05-06,871.5460205078125,873.3514068231331,860.533193830387,867.4162254267926,14624666
2021-05-07,871.884521484375,882.6716523308811,869.2892898861305,874.5925710719168,12288548
2021-05-10,869.379638671875,878.677334300937,867.010102487007,875.1568754240988,13941237
2021-05-11,872.5165405273438,874.9537675806936,862.0678622246373,864.324640162575,13478264
2021-05-12,863.4895629882812,872.4036175039552,860.7138223730607,871.1398768410697,13177961
2021-05-14,874.3895874023438,876.5108642766377,860.2625054108522,870.2146050700743,13291616
2021-05-17,884.7930908203125,886.1922131252846,871.2752855358857,874.3895996285223,11873078
2021-05-18,897.2501220703125,903.8623311241566,890.2768357355067,894.1133042302491,12064918
2021-05-19,901.3573608398438,910.1134700489604,890.0512067367108,893.6619198826413,16317002
2021-05-20,896.0992431640625,907.6085298258828,894.1133478678807,901.7410386469029,11422532
2021-05-21,903.8397827148438,907.0217278069957,896.3700373777015,899.0780871843959,10785605
2021-05-24,896.2120361328125,907.1120455871035,894.5646545808229,906.2995769189343,8551760
2021-05-25,886.0567626953125,901.3347663974367,884.6350172082499,901.0639435208391,14780102
2021-05-26,889.1710815429688,893.436318314461,887.0272410491106,891.4052361303035,7480204
2021-05-27,891.9017333984375,899.5294239766795,885.6506014850115,889.283937975624,26819294
2021-05-28,945.4763793945312,950.0800703747383,898.1754900723914,898.1754900723914,56469931
2021-05-31,975.0392456054688,989.2114531211212,941.0755994207706,948.7258528076557,59124142
2021-06-01,978.9209594726562,993.860450495012,968.8107952002592,977.6120318921522,28013832
2021-06-02,993.5219116210938,997.2455024822107,973.5499025688986,973.5499025688986,24630162
2021-06-03,997.313232421875,1015.5249829566307,991.197541606595,1002.4359457378657,23974257
2021-06-04,988.669921875,1000.3822800699458,985.8489944972179,999.637561927722,14468646
2021-06-07,1005.3245239257812,1011.9141694726093,986.1875471509084,993.8604245557929,16336573
2021-06-08,999.54736328125,1005.2117222594065,992.1227450436447,1004.9635226595291,9674735
2021-06-09,981.674072265625,1002.4358661639994,973.9786315641471,1001.5332028305284,11409161
2021-06-10,985.284912109375,1006.4980988117626,982.8250618353879,989.9788572705107,14155653
2021-06-11,1002.375244140625,1009.1011338517071,987.4063134106076,988.6745196444147,13762778
2021-06-14,1016.7553100585938,1022.8017515989352,994.1773239826662,1003.2130828049194,20332436
2021-06-15,1019.065185546875,1030.342827568094,1014.671868485548,1024.0473211443173,15174215
2021-06-16,1001.6731567382812,1017.7290947897937,999.0688775364099,1016.755357809192,10797349
2021-06-17,1003.5075073242188,1012.2714997953356,987.315715260484,996.4193416411849,15745975
2021-06-18,1008.0366821289062,1012.2715036865906,989.3311797612216,1007.9687553467284,29369026
2021-06-21,1013.2905883789062,1017.9329709190221,996.4873942658087,998.0046654296643,12186448
2021-06-22,1008.08203125,1024.0474616919707,1005.1833424900376,1020.8769459855561,12871913
2021-06-23,998.842529296875,1019.3370107371757,997.1893446925246,1019.0653035968686,16653951
2021-06-24,975.3587036132812,1003.0319792586279,969.2443347205035,999.5218896905816,91461975
2021-06-25,953.1431274414062,975.3587813357442,942.5675134722279,975.3587813357442,55355022
2021-06-28,944.7868041992188,963.1299720367883,942.5222185353294,961.0918688993542,20277042
2021-06-29,945.60205078125,955.2039275943256,943.9262837366043,946.3720075153033,27144063
2021-06-30,955.951171875,961.3861531398231,947.0739679222726,949.4291224770184,19762858
2021-07-01,950.1991577148438,961.6126545352091,948.863024683412,959.280142195751,12534407
2021-07-02,964.284912109375,966.0286658416347,947.9345627995748,949.7688855828178,14086620
2021-07-05,973.8640747070312,975.3813457995719,965.3944913619939,967.6364346091955,11702287
2021-07-06,962.3599243164062,973.2752309763289,960.2765368506975,971.486252797126,10070124
2021-07-07,955.679443359375,963.6961219133111,950.2218196134942,963.6961219133111,10454892
2021-07-08,947.7760009765625,958.8045791709611,942.5221577829742,958.8045791709611,11185460
2021-07-09,938.0836181640625,947.3684433649398,935.7737479702222,945.692616426164,9037675
2021-07-12,943.92626953125,951.8070347554016,939.5782363454429,941.9560333000883,8585292
2021-07-13,950.9918212890625,952.5090925159022,945.7152754895722,951.1276748675257,6717133
2021-07-14,944.7868041992188,954.2301252196338,942.6354298484742,951.2861518765445,8532544
2021-07-15,943.1336669921875,948.8630578642602,941.3899132919198,948.8630578642602,9448356
2021-07-16,956.7437744140625,957.8081403899708,945.5114158643191,945.5793426478567,8828185
2021-07-19,950.652099609375,961.9976700838799,947.6175572445412,951.1276470202398,8354449
2021-07-20,948.3194580078125,954.7509382666392,943.8809159970199,950.9010950356152,6741464
2021-07-22,960.5029296875,961.9522739144625,950.2896532195613,959.7329730544459,7972397
2021-07-23,953.7092895507812,966.7306870173245,952.0561048845019,966.7306870173245,9937030
2021-07-26,940.642578125,960.6388700312618,938.0382987131833,954.750983452507,12389668
2021-07-27,930.746337890625,943.7450933231961,924.8584510240973,940.6199818363403,10824523
2021-07-28,922.7523803710938,932.1051326635076,913.1957878078247,932.1051326635076,12897848
2021-07-29,929.95361328125,939.5328466147575,925.4923692829198,930.2933070796137,13765738
2021-07-30,921.8237915039062,936.6115234310329,919.9214822576878,932.1049948766529,11350608
2021-08-02,938.6724243164062,941.7975357253354,924.4734496016514,930.4293230086479,10925104
2021-08-03,945.579345703125,947.0513322851771,934.9131634487219,946.5984271599676,11817299
2021-08-04,952.826171875,957.4685547431583,945.2397556194825,948.5913497541121,13169800
2021-08-05,966.64013671875,975.9475444073931,953.0525626247831,957.6043762856963,21252078
2021-08-06,946.1681518554688,972.392083052254,941.5030673967123,964.6924564242829,16620987
2021-08-09,940.7784423828125,946.5078930939915,935.9548618556917,942.522196064497,7494143
2021-08-10,945.7152709960938,957.0156171230963,939.2385654839516,942.9751378756041,11919198
2021-08-11,958.9630737304688,960.1859355324891,943.6091647712293,949.7461759426325,9184963
2021-08-12,955.88330078125,962.9941092821113,953.3922326146494,962.4052906590396,8137612
2021-08-13,971.8032836914062,973.7282353115995,955.181228214771,958.9630848706249,12780901
2021-08-16,984.4170532226562,997.7781437654177,963.8772277608733,973.4791039346753,21935444
2021-08-17,980.2276000976562,989.716205298415,972.7997402220516,982.3110475847799,12658169
2021-08-18,984.0321044921875,990.4408829212671,974.9511198541776,984.6435653646352,10075860
2021-08-20,972.9808959960938,983.7376470917055,967.88554870858,970.6030393085123,9426282
2021-08-23,979.3670654296875,984.6435509846982,965.7568499022403,984.6435509846982,9854395
2021-08-24,989.0369262695312,992.7961409161452,976.3098780018888,980.5899844960273,11864472
2021-08-25,997.5969848632812,1005.4778098902966,987.4063495975512,989.8068486851395,13380559
2021-08-26,1010.2108154296875,1016.7555077395328,998.6840464816695,1000.0428218830655,18589616
2021-08-27,1008.8292846679688,1015.7816567389563,1003.6887127626729,1013.1773175448565,10480636
2021-08-30,1028.23681640625,1030.7732288164937,1013.0867479284576,1019.0652631807153,14027062
2021-08-31,1022.7566528320312,1034.351288521445,1015.5552151770501,1031.2488192815088,26485463
2021-09-01,1026.8101806640625,1038.495504793424,1024.9532755584123,1029.482446811587,11145486
2021-09-02,1039.1749267578125,1045.2440116453542,1021.3299483032399,1021.3299483032399,9956770
2021-09-03,1081.7943115234375,1084.7382844176575,1042.8433961232756,1046.2402142010292,30664428
2021-09-06,1098.5977783203125,1123.2365131929273,1092.4380047519112,1092.8909697996994,33641710
2021-09-07,1105.52734375,1113.272195169168,1092.4379602260194,1100.5904921516135,17349882
2021-09-08,1101.2020263671875,1111.4606486919852,1090.0149514607642,1110.554838373318,14301651
2021-09-09,1098.5977783203125,1104.145971203985,1094.2950296674799,1099.6394421897962,8963249
2021-09-13,1074.117431640625,1101.9492019199529,1072.5322338327235,1101.9492019199529,16311160
2021-09-14,1072.7135009765625,1084.2854942866497,1071.6037904973264,1075.6801166083583,8908356
2021-09-15,1077.1746826171875,1085.0780298856923,1072.7360805602518,1072.7360805602518,9071075
2021-09-16,1099.7752685546875,1103.6476943262978,1072.0567074838173,1078.6466838742622,13448882
2021-09-17,1082.7227783203125,1112.2983612101125,1075.9516645338,1107.8371172912175,34882133
2021-09-20,1084.444091796875,1095.3140549772365,1073.415512979037,1074.3666078022443,11779819
2021-09-21,1089.1318359375,1094.5215333838828,1079.7563812162018,1089.2676895218028,9915736
2021-09-22,1100.81689453125,1106.0253328041451,1086.2102417475817,1090.6262009705367,10995912
2021-09-23,1127.7203369140625,1130.9360171926044,1107.6107744419755,1108.4713001643795,15748397
2021-09-24,1124.459228515625,1134.7631343059459,1119.613065939266,1133.9026086017536,15192163
2021-09-27,1143.368408203125,1145.8368935906276,1121.1075938005931,1126.4067209127213,15373834
2021-09-28,1154.057373046875,1161.6890123387186,1138.0919448330371,1147.6938200602945,18035258
2021-09-29,1144.9085693359375,1163.9989904714507,1141.3757775989957,1163.9989904714507,9719875
2021-09-30,1141.013427734375,1147.965800183617,1132.4533348800387,1143.617767070168,13590654
2021-10-01,1143.02880859375,1150.3208140813133,1130.0301151683525,1133.1778684079156,8958928
2021-10-04,1157.7261962890625,1166.1957202690803,1149.0754144086845,1156.2994941506686,10918552
2021-10-05,1181.75341796875,1183.0216242133338,1153.7403880823629,1157.2505376163047,13533634
2021-10-06,1159.402099609375,1186.62241515062,1155.4391042037028,1186.62241515062,10258881
2021-10-07,1165.0860595703125,1177.0204479976474,1162.9573276219362,1175.3219190109808,6336665
2021-10-08,1209.8570556640625,1215.8129290316733,1169.207605953432,1170.906015220909,15772493
2021-10-11,1201.4327392578125,1231.9367793726578,1198.1264896541243,1223.512539721895,14768666
2021-10-12,1208.29443359375,1215.1788796176056,1196.2694750157295,1197.9680041586355,6682011
2021-10-13,1220.5911865234375,1231.7103344750674,1208.9737889938256,1213.3671067441883,9959762
2021-10-14,1223.0595703125,1230.7818997818822,1217.0810544912147,1223.0369280495506,8623469
2021-10-18,1226.3206787109375,1243.2597273294034,1205.8034336758178,1208.656838063519,13594479
2021-10-19,1237.3037109375,1246.1356302424738,1226.5016753447112,1233.6577079515857,8833409
2021-10-20,1223.0595703125,1242.2406818392346,1219.0286485058555,1242.2406818392346,12710570
2021-10-21,1187.777099609375,1235.5599338327822,1179.0357499377028,1235.2882267218629,20831669
2021-10-22,1189.99658203125,1206.9810344630644,1182.7951444896785,1186.6449281501523,11027475
2021-10-25,1178.4017333984375,1213.819979870448,1163.9989792562783,1213.819979870448,17198417
2021-10-26,1205.237060546875,1208.7924943194173,1179.0131308175069,1185.3313994732075,9750178
2021-10-27,1189.99658203125,1212.3707315877277,1186.6222858874532,1201.138372284091,9896298
2021-10-28,1176.952392578125,1194.77472717133,1173.283867099268,1186.644837678606,9886181
2021-10-29,1148.7130126953125,1175.8427530223264,1133.0646952081202,1175.8427530223264,14233025
2021-11-01,1149.4151611328125,1157.6582624374937,1129.6225892164332,1148.7131311991511,15481114
2021-11-02,1132.6571044921875,1154.0348738636576,1130.143454028727,1152.6760985535552,10569130
2021-11-03,1124.8670654296875,1141.353269066621,1114.6310849978502,1135.034999269857,11989430
2021-11-04,1131.77392578125,1134.514118637374,1127.7656464746356,1129.1016597099565,1705656
2021-11-08,1133.1781005859375,1141.3532756603024,1112.5476437566415,1141.081448693073,20337183
2021-11-09,1142.1231689453125,1145.38413396809,1126.4295651226153,1134.5594552172417,15682497
2021-11-10,1154.8953857421875,1158.56403111527,1133.9479393972968,1139.8585280650227,10253470
2021-11-11,1157.00146484375,1164.2254244154967,1148.3959679290283,1150.4341308509872,10722478
2021-11-12,1174.46142578125,1177.0204805624614,1158.1110771767962,1160.783343266853,8712341
2021-11-15,1167.5318603515625,1178.583081524526,1163.9990683781703,1177.586582367733,4803269
2021-11-16,1140.4019775390625,1166.2635115241296,1130.030145313062,1164.9273785910239,11337581
2021-11-17,1115.98974609375,1131.819202659116,1114.6309708056715,1131.819202659116,10202029
2021-11-18,1120.2017822265625,1127.3126501781812,1109.6714536653499,1114.177982402732,8505625
2021-11-22,1070.5848388671875,1109.1961291306902,1064.8101030658254,1103.353466536403,24124307
2021-11-23,1080.59423828125,1087.5692534410966,1045.7875684738456,1056.6801744196864,25326999
2021-11-24,1064.9913330078125,1091.4869745646124,1061.4358986030797,1077.944744457766,16820296
2021-11-25,1129.1016845703125,1133.2006528139436,1067.5954770563671,1074.7742721480843,42401936
2021-11-26,1092.7098388671875,1122.149452357917,1087.6824179851199,1117.7108501017365,15763138
2021-11-29,1105.799072265625,1132.2948314861248,1086.5953193762673,1104.7121238946838,24325354
2021-11-30,1089.4486083984375,1121.3793456985663,1081.9528225027632,1117.8012696969345,32172299
2021-12-01,1117.3486328125,1120.519028933976,1098.3713010103995,1101.9493776790864,10104610
2021-12-02,1124.52734375,1130.5737867535804,1114.9028239659328,1118.5714698041102,12720411
2021-12-03,1090.739501953125,1131.6153710496726,1087.0029299803193,1131.5700865288095,19222481
2021-12-06,1070.06396484375,1098.326063585159,1067.5955985919252,1094.2498569399281,10332254
2021-12-07,1078.782470703125,1088.814549469748,1068.8862454989733,1076.2008936152106,11235122
2021-12-08,1095.20068359375,1101.4056210006474,1089.8562718344901,1097.9182338918165,8744178
2021-12-09,1112.5701904296875,1120.9265028973477,1098.3259314492311,1102.8551026436394,13213547
2021-12-10,1113.7025146484375,1116.8955527047663,1100.7489847314073,1105.2328712872275,8364414
2021-12-13,1091.3736572265625,1120.5642045309762,1088.8146024741634,1120.2924973928066,12901733
2021-12-14,1078.0125732421875,1089.7205393231307,1074.9553887174345,1077.944646457222,12991523
2021-12-15,1074.864990234375,1089.267747138745,1069.3846036415657,1079.7564383300423,9366969
2021-12-16,1088.7691650390625,1094.023007574745,1072.8038571070083,1089.5844061394005,9761279
2021-12-17,1060.0318603515625,1090.6264710688479,1050.7696168986836,1086.1199416955528,21049821
2021-12-20,1031.4527587890625,1049.7958677716224,1017.7519129116022,1049.7958677716224,14325846
2021-12-21,1046.8065185546875,1062.5454064146618,1038.1784989493156,1046.8518030785813,12836561
2021-12-22,1071.64892578125,1074.275907104783,1051.6753379399179,1052.9887088013688,17658543
2021-12-23,1071.26416015625,1077.944705915956,1068.0031950967277,1075.2271551661324,9072401
2021-12-24,1074.6837158203125,1083.3796623765666,1058.718285237532,1073.4155095265614,7886494
2021-12-27,1073.5286865234375,1077.0388360812635,1063.4966072069749,1069.588333994207,4017223
2021-12-28,1086.2783203125,1089.1996512774408,1074.7968966086662,1075.9517717574063,6374613
2021-12-29,1088.13525390625,1095.60839765478,1078.8956544896844,1082.9266955421135,15425312
2021-12-30,1068.4786376953125,1089.2449463146104,1062.3642685656102,1087.0030029803643,29333171
2021-12-31,1072.577392578125,1079.7107818771915,1068.8861056124722,1074.774050951558,9477290
2022-01-03,1088.74658203125,1090.6036067166367,1070.4940456132024,1071.150790940942,5421611
2022-01-04,1113.3173828125,1114.6308734629547,1088.8145046450295,1094.2043208037267,10847728
2022-01-05,1118.5260009765625,1121.8776545605729,1101.9265882823174,1115.0838981501056,11643813
2022-01-06,1094.4761962890625,1111.4606489189575,1091.0792578429503,1110.1924425923644,14447422
2022-01-07,1103.30810546875,1113.2949007403674,1092.2342419850618,1101.020877531252,13112115
2022-01-10,1104.2138671875,1112.8193642531028,1094.2723568788356,1110.5547786779957,9246731
2022-01-11,1112.16259765625,1120.9491128479206,1102.8550708538112,1103.3080358803265,16205164
2022-01-12,1141.851318359375,1143.595131948247,1116.4426269818646,1119.2960312179016,14800442
2022-01-13,1148.28271484375,1150.8644117443653,1136.0992618786104,1141.9192812349345,11856712
2022-01-14,1149.9586181640625,1162.7761757448827,1144.0027445379585,1148.1469975068374,19930176
2022-01-17,1155.9595947265625,1161.734329339856,1149.0526273304495,1149.5055923237667,8036453
2022-01-18,1142.1683349609375,1160.5340832716051,1139.4281422634044,1157.0919805047831,6215029
2022-01-19,1142.0777587890625,1151.3172385374578,1136.370950826631,1145.882257497244,9755485
2022-01-20,1122.08154296875,1136.8014098425185,1111.913489734347,1132.3175229917704,16494486
2022-01-21,1122.2626953125,1133.3139167394952,1110.5548482538704,1110.5548482538704,13338594
2022-01-24,1076.993408203125,1134.4460429942571,1066.6668610593797,1120.971622898134,21868937
2022-01-25,1074.887451171875,1081.8623458947789,1043.9757327083191,1064.1532222498897,24510205
2022-01-27,1058.96728515625,1067.1198169153088,1046.7159051568356,1058.0161903944513,20020431
2022-01-28,1057.9482421875,1076.087568078922,1054.5740661673967,1071.1508364816766,14667727
2022-01-31,1080.933837890625,1089.9016105598887,1067.1650674426833,1068.9768076649402,12143683
2022-02-01,1077.3558349609375,1096.333045361315,1063.0436492942567,1090.6263567842825,13200509
2022-02-02,1079.552490234375,1090.1733881906252,1075.725349000261,1090.1733881906252,10017691
2022-02-03,1065.6025390625,1087.6596951339798,1063.0888887078768,1083.3795890325775,9572839
2022-02-04,1055.887451171875,1063.655064440526,1051.2677111603737,1060.280768575064,11061241
2022-02-07,1049.4561767578125,1067.4370085401163,1043.9757907846413,1060.7338205814565,10714467
2022-02-08,1067.09716796875,1068.8862659765236,1046.240291320876,1055.5931024543218,12060849
2022-02-09,1079.52978515625,1081.2055520274612,1067.9804353407576,1073.936188431649,11486225
2022-02-10,1078.4202880859375,1085.0554293647551,1071.1962083846827,1085.0554293647551,12464491
2022-02-11,1076.3140869140625,1079.9827320410225,1061.6847909262883,1074.8873849313381,15943370
2022-02-14,1059.1712646484375,1066.599124811997,1047.5991516117767,1059.9412213800138,10719633
2022-02-15,1095.1328125,1097.8277206759533,1057.8803043046898,1064.9004831978962,11212671
2022-02-16,1092.8682861328125,1101.9492706042658,1085.16871921443,1100.5904953127101,10392840
2022-02-17,1106.704833984375,1111.8681080705421,1091.5321231787168,1096.1065786813085,12853252
2022-02-18,1098.05419921875,1112.5475227496659,1096.1292475949579,1107.112541400613,6775458
2022-02-21,1086.957763671875,1103.9875007758346,1080.0281530233087,1092.4380298945582,11107193
2022-02-22,1082.0208740234375,1085.146105195485,1063.066305633856,1065.6705251768456,13494914
2022-02-23,1075.249755859375,1089.9696221846223,1072.5096827529123,1087.5012562225045,7310110
2022-02-24,1021.6695556640625,1059.7827129241718,1016.0760782454672,1043.975778151862,24846650
2022-02-25,1034.44189453125,1045.3118571320392,1030.9543872983322,1032.698081014629,14570089
2022-02-28,1068.682373046875,1072.2151647642706,1015.8948766365417,1015.8948766365417,21297446
